URL,Nome,Website,Descrição,Qtde. Colaboradores,Avaliação,Pior Avaliação,Melhor Avaliação,Qtde. Avaliações,Qtde. Resenhas,Indústria,Equilíbrio trabalho/vida pessoal,Reconhecimento e recompensa,Salário,Qualidade de gestão,Oportunidades de carreira,Dificuldade das entrevistas,Taxa de recomendação,Faixa salarial,Nº de horas trabalhadas em média,Taxa de feedback das entrevistas,Investimento de tempo em entrevistas,Modo de Trabalho,Faixa salarial (min),Faixa salarial (max),Média salarial,Nº de minutos trabalhados
https://pt.teamlyzer.com/companies/volkswagen-group-services,Volkswagen Group Services,https://www.volkswagen-groupservices.pt/,"A Volkswagen Group Services é uma empresa do Grupo Volkswagen, orientada para trabalhar para as empresas do Grupo a nível mundial. Prestamos serviços nas áreas de produção, logística, data engineering (TI), engenharia, qualidade, serviços comerciais, recursos humanos, comunicação e serviços administrativos e financeiros. ",501-1000,2.3,1.0,5.0,21.0,12.0,Indústria & Serviços,51,42,42,42,38,29,60.0,1766 - 1966,08:18,71,125,Escritório,1766,1966,1866.0,498
https://pt.teamlyzer.com/companies/cofidis,Cofidis,https://www.cofidis.pt/cofidis/,"Na Cofidis acompanhamos mais de 500 mil clientes e 2500 parceiros, numa relação sustentável e personalizada. Trabalhamos em equipas multidisciplinares, dando prioridade à boa relação, troca de ideias e feedback. No contexto tecnológico, concebemos e implementamos soluções digitais sustentáveis e seguras: estamos na vanguarda da inovação nacional, no constante desafio da transformação digital.",501-1000,2.2,1.0,5.0,12.0,8.0,Banca & Serviços Financeiros,37,37,42,32,40,0,25.0,2240 - 2440,08:33,,,Híbrido,2240,2440,2340.0,513
https://pt.teamlyzer.com/companies/yld,yld,https://www.yld.io,"Com sede em Portugal e no Reino Unido, a YLD é uma consultora de desenvolvimento de software e design de produto. As nossas especialidades incluem React.js, Node.js e Design Systems. Ao longo dos anos, ajudamos empresas como Bulb, Uphold, NewDay, GoDaddy, CondeNast e muitas outras para construir plataformas e produtos inovadores.",51-200,2.6,1.0,5.0,22.0,14.0,Consultoria & Outsourcing IT,64,64,64,42,64,43,100.0,3550 - 3750,08:00,46,162,Escolha do trabalhador,3550,3750,3650.0,480
https://pt.teamlyzer.com/companies/lisbon-nearshore,Lisbon Nearshore,http://www.lisbonnearshore.com,A Lisbon Nearshore é uma empresa de tecnologia e digital que combina o desenvolvimento de nearshore e serviços de staff de TI de forma personalizada.,51-200,2.6,1.0,5.0,24.0,13.0,Consultoria & Outsourcing IT,69,48,48,42,32,45,50.0,1766 - 1966,08:15,100,108,Full remote,1766,1966,1866.0,495
https://pt.teamlyzer.com/companies/letsgetchecked,LetsGetChecked,https://www.letsgetchecked.com/,A LetsGetChecked é uma empresa líder em insights sobre saúde que permite aos consumidores o acesso directo a uma vasta gama de opções de testes e serviços clínicos a partir de casa.,51-200,3.0,1.0,5.0,22.0,10.0,Ciência & Investigação,85,69,69,69,64,41,100.0,3433 - 3633,08:00,66,305,Full remote,3433,3633,3533.0,480
https://pt.teamlyzer.com/companies/freiheit,Freiheit,https://freiheit.com/en/,A freiheit.com é pioneira no desenvolvimento de sistemas de Internet de larga escala para grandes empresas.,51-200,2.9,1.0,5.0,17.0,7.0,Software House & Internet,75,53,75,64,53,54,100.0,2388 - 2588,08:30,40,138,Remote first,2388,2588,2488.0,510
https://pt.teamlyzer.com/companies/galp-energia,Galp Energia,http://www.galpenergia.com,"Empresa de energia que explora, desenvolve e produz petróleo e gás natural em quatro continentes. Fornecemos energia diariamente a milhões de pessoas.",5001-10000,2.6,1.0,5.0,16.0,6.0,Indústria & Serviços,57,35,57,42,35,60,100.0,1733 - 1933,08:40,66,180,Híbrido,1733,1933,1833.0,520
https://pt.teamlyzer.com/companies/dengun,Dengun,http://www.dengun.com,"A Dengun é um Startup Studio e Agência Digital que ajuda empreendedores a prosperar no mundo digital. 
Contamos com especialistas em Desenvolvimento, DevOps, Data Science, Arquitetura de IA, Marketing, Design de Produto e Operações, que simplificam a criação e desenvolvimento de projetos e produtos digitais. Adoraríamos saber como foi a tua experiência connosco.",51-200,2.7,1.0,5.0,22.0,12.0,Tecnologia da Informação,80,53,48,58,50,39,87.0,1290 - 1490,07:41,50,45,Escolha do trabalhador,1290,1490,1390.0,461
https://pt.teamlyzer.com/companies/konica-minolta,Konica Minolta,http://www.konicaminolta.pt,"Enquanto prestador de serviços e produtos ligados à indústria da imagem, a Konica Minolta oferece-lhe equipamentos, serviços e soluções para o segmento de office e production printing.",+10000,2.2,1.0,5.0,7.0,4.0,Hardware & Produtos Eletrónicos,53,37,32,32,32,0,50.0,1100 - 1300,08:00,,,Híbrido,1100,1300,1200.0,480
https://pt.teamlyzer.com/companies/acin-icloud-solutions-lda,ACIN - iCloud Solutions,http://www.acin.pt,"A ACIN - iCloud Solutions é uma empresa de base tecnológica e inovadora que cria, gere e mantém um conjunto de plataformas eletrónicas especificamente desenvolvidas para a Cloud.",51-200,1.9,1.0,5.0,27.0,13.0,Tecnologia da Informação,40,24,26,29,21,45,25.0,1485 - 1685,08:11,60,156,Híbrido,1485,1685,1585.0,491
https://pt.teamlyzer.com/companies/banco-montepio,Banco Montepio,http://www.montepio.pt,"O Montepio Geral foi Fundado a 4 de outubro de 1840 em Lisboa, e é a maior e mais antiga associação mutualista da atualidade em Portugal.",1001-5000,2.5,1.0,5.0,8.0,6.0,Banca & Serviços Financeiros,69,42,42,37,32,33,25.0,1650 - 1850,08:07,100,60,Escritório,1650,1850,1750.0,487
https://pt.teamlyzer.com/companies/amplemarket,Amplemarket,https://amplemarket.com/,O Amplemarket ajuda-o a encontrar e a entrar em contacto com os seus próximos clientes da forma mais eficiente e personalizada possível.,11-50,2.6,1.0,5.0,19.0,8.0,Software House & Internet,53,53,53,42,42,41,50.0,3466 - 3666,08:30,50,85,Escolha do trabalhador,3466,3666,3566.0,510
https://pt.teamlyzer.com/companies/neotalent,Neotalent Conclusion,https://www.neotalent.pt,"A Neotalent Conclusion é uma das maiores especialistas ibéricas na prestação de serviços na área de Tecnologia de Informação e Engenharia. Focada no aumento da capacidade tecnológica das organizações e na transformação digital dos seus ecossistemas aplicacionais, a Neotalent Conclusion assegura o best fit entre talento especializado e os projetos mais ambiciosos.",501-1000,2.5,1.0,5.0,22.0,12.0,Tecnologia da Informação,75,21,42,37,37,39,25.0,1450 - 1650,07:37,37,101,Depende do projeto / equipa,1450,1650,1550.0,457
https://pt.teamlyzer.com/companies/sofyne,Sofyne,https://sofynetech.com,"A SOFYNE Active Technology é uma empresa de serviços de TI, com uma especialização em PLM (Product Lifecycle Management) e MES / MOM (Manufacturing Execution System / Operations Management).",11-50,2.2,1.0,5.0,23.0,14.0,Consultoria & Outsourcing IT,59,30,38,33,26,40,22.0,1375 - 1575,07:53,80,106,Escritório,1375,1575,1475.0,473
https://pt.teamlyzer.com/companies/msg-life,msg insur:it,https://msg-insurit.com/pt-pt/?utm_source=teamlyzer&utm_medium=micropage&utm_campaign=e_branding,"A msg insur:it é especializada no desenvolvimento de soluções de software e serviços para seguradoras. Combinando talento e tecnologia, destaca-se por contribuir para a melhoria estratégica e operacional do setor segurador, solidificando, ano após ano, a sua forte presença no mercado global.",51-200,4.1,1.0,5.0,28.0,17.0,Software House & Internet,78,70,57,77,64,45,93.0,1620 - 1820,08:02,100,120,Híbrido,1620,1820,1720.0,482
https://pt.teamlyzer.com/companies/think-attitude,Think Attitude,https://thinkattitude.pt/,"Descobrimos, Retemos e Motivamos Talentos!
Somos uma empresa portuguesa, especializada no Recrutamento e Gestão de profissionais na área das TI, nas vertentes de Outsourcing e de Recrutamento Direto. Acima de tudo valorizamos o acompanhamento dos nossos Thinkers pelo que procuramos fazê-lo de forma personalizada desde a entrevista e ao longo do seu percurso na Think Attitude.
",51-200,2.7,1.0,5.0,13.0,5.0,Consultoria & Outsourcing IT,64,57,50,50,50,56,66.0,,08:00,50,35,Depende do projeto / equipa,,,,480
https://pt.teamlyzer.com/companies/memsql,Singlestore (antiga MemSQL),https://www.singlestore.com/,A Singlestore é uma startup americana que desenvolve uma base de dados relacional moderna para nuvem e local que fornece informações imediatas para aplicativos e sistemas analíticos modernos.,51-200,3.1,1.0,5.0,25.0,11.0,Software House & Internet,64,85,78,71,85,59,100.0,5000 - 5200,08:00,25,247,Depende do projeto / equipa,5000,5200,5100.0,480
https://pt.teamlyzer.com/companies/multicert,Multicert,http://www.multicert.com,"Através de uma oferta completa de soluções de segurança e certificação digital, comprometemo-nos a corresponder a todas as necessidades dos nossos clientes, nos mais diversos setores de atividade.",51-200,2.1,1.0,5.0,21.0,11.0,Tecnologia da Informação,42,28,28,21,32,36,0.0,1285 - 1485,08:10,80,156,Híbrido,1285,1485,1385.0,490
https://pt.teamlyzer.com/companies/mobipium,Mobipium,http://www.mobipium.com,A Mobipium destaca-se por ser uma agência digital focada na área de Mobile Performance Advertising.,11-50,2.5,1.0,5.0,12.0,8.0,"Publicidade, Multimédia & Videojogos",55,47,47,47,38,30,40.0,1633 - 1833,08:18,33,80,Híbrido,1633,1833,1733.0,498
https://pt.teamlyzer.com/companies/loka-inc,"Loka, Inc. ",https://www.loka.com/ ,"Bem-vindo à Loka, uma empresa remota de consultoria em tecnologia de Silicon Valley que está focada em oferecer soluções de AI e Machine Learning.

",51-200,2.7,1.0,5.0,19.0,8.0,Consultoria & Outsourcing IT,57,64,78,64,71,31,66.0,,08:40,20,90,Full remote,,,,520
https://pt.teamlyzer.com/companies/metyis,Metyis,https://metyis.com/,"A Metyis é uma multinacional que desenvolve soluções de AI & Data, Digital Commerce, Marketing e Design, e fornece serviços de Consultoria numa ampla gama de indústrias. Na Metyis, criamos impacto com um modelo de parceria de longo prazo. Fundada em 2013, em Amesterdão, temos escritórios em 15 localizações, e uma equipa de mais de 1000 profissionais de mais de 50 nacionalidades.",1001-5000,2.7,1.0,5.0,25.0,10.0,Consultoria & Outsourcing IT,85,42,51,38,47,36,80.0,2066 - 2266,08:00,80,114,Híbrido,2066,2266,2166.0,480
https://pt.teamlyzer.com/companies/porto-editora,Porto Editora,http://www.portoeditora.pt,"A Porto Editora, líder no mercado nacional, distingue-se pelo rigor científico e pedagógico e pela superior qualidade editorial. ",501-1000,1.9,1.0,5.0,15.0,9.0,Indústria & Serviços,30,27,42,24,27,33,0.0,1166 - 1366,08:25,50,60,Escritório,1166,1366,1266.0,505
https://pt.teamlyzer.com/companies/e-goi,E-goi,https://www.e-goi.com,"Software online de Automação de Marketing Multicanal com E-mail marketing, SMS marketing, WebPush, Formulários, Landing Pages, Gestão de Publicidade online, Agendamento de Posts nas Redes Sociais, Tracking de E-commerce e mais.",51-200,2.7,1.0,5.0,19.0,9.0,Software House & Internet,57,53,46,53,50,45,66.0,2050 - 2250,08:00,66,93,Híbrido,2050,2250,2150.0,480
https://pt.teamlyzer.com/companies/procensus,Brighten (antiga Procensus ),https://brightenconsulting.com/,Consultora de Negócio com componente em tecnologia. Especialistas em tecnologias SAP e SAGE. Investment Advisory e Strategy & Operations.,51-200,2.5,1.0,5.0,13.0,9.0,Consultoria & Outsourcing IT,53,42,53,42,42,38,50.0,1133 - 1333,08:00,71,81,Híbrido,1133,1333,1233.0,480
https://pt.teamlyzer.com/companies/vml-commerce-and-technology,VML Commerce & Technology,https://www.vml.com/expertise/commerce,"A VML Commerce & Technology é uma consultoria global de comércio electrónico que traz clareza estratégica, know-how tecnológico e inspiração criativa para ajudar as organizações a fornecer capacidades comerciais vencedoras através de canais digitais: marketplaces, online retail e D2C.",+10000,3.7,1.0,5.0,40.0,27.0,Tecnologia da Informação,81,73,65,75,73,56,100.0,2510 - 2710,07:43,75,135,Híbrido,2510,2710,2610.0,463
https://pt.teamlyzer.com/companies/banco-bpi,Banco BPI,https://www.bancobpi.pt/,"O Banco Português de Investimento é um banco privado de Portugal. É um dos constituintes do índice de PSI-20 da Euronext Lisboa. O Grupo BPI é liderado pelo Banco BPI, cujo é um grupo financeiro, multi-especializado, centrado na atividade bancária.",5001-10000,2.5,1.0,5.0,13.0,7.0,Banca & Serviços Financeiros,64,38,42,42,30,45,60.0,2000 - 2200,08:00,50,45,Escritório,2000,2200,2100.0,480
https://pt.teamlyzer.com/companies/byside,BySide,http://www.byside.com/,"A BySide tem projetos em 21 países em sectores que vão das telecomunicações à banca, e das viagens ao comércio. A BySide dedicou-se ao marketing digital, o que, em poucas palavras, quer dizer que o trabalho da empresa se traduz em gerar visitantes para sites e convertê-los em vendas.",11-50,2.9,1.0,5.0,15.0,7.0,"Publicidade, Multimédia & Videojogos",72,60,55,68,51,33,100.0,1966 - 2166,08:12,50,80,Híbrido,1966,2166,2066.0,492
https://pt.teamlyzer.com/companies/ryanair,Ryanair Labs,https://careers.ryanair.com/engineering/,"A Ryanair é uma companhia aérea de baixo custo irlandesa com base em Dublin, República da Irlanda. No entanto, desenvolve a maioria das suas operações a partir do Reino Unido, nomeadamente a partir da sua principal base (hub), Aeroporto de Londres Stansted.",+10000,2.9,1.0,5.0,14.0,6.0,Indústria & Serviços,64,64,85,64,64,58,100.0,3400 - 3600,08:00,20,158,Full remote,3400,3600,3500.0,480
https://pt.teamlyzer.com/companies/kaizen-gaming-betano,Kaizen Gaming (Betano),http://kaizengaming.com/,"A principal empresa de GameTech na Grécia e uma das que mais cresce na Europa. Com foco em Tecnologia e Pessoas, pretendemos melhorar continuamente os nossos produtos e serviços para proporcionar a melhor experiência para aqueles que confiam em nós para o seu entretenimento.
",501-1000,2.9,1.0,5.0,21.0,7.0,Software House & Internet,64,53,53,64,64,45,50.0,3650 - 3850,08:00,80,110,Híbrido,3650,3850,3750.0,480
https://pt.teamlyzer.com/companies/dashdash,Rows (dashdash),https://dashdash.com,A Rows está a desenvolver uma plataforma na nuvem que permite criar aplicações web usando apenas as competências dos utilizadores em folhas de cálculo.,51-200,3.1,1.0,5.0,10.0,5.0,Software House & Internet,77,68,77,55,64,0,100.0,3125 - 3325,07:48,,,Full remote,3125,3325,3225.0,468
https://pt.teamlyzer.com/companies/sdg-consulting-portugal,SDG Consulting Portugal,http://www.sdggroup.com/,SDG group é uma empresa de consultoria especializada em gestão de desempenho empresarial e design de aplicações analíticas e desenvolvimento.,501-1000,2.2,1.0,5.0,14.0,8.0,Consultoria & Outsourcing IT,45,42,34,37,42,0,37.0,1650 - 1850,08:52,,,Híbrido,1650,1850,1750.0,532
https://pt.teamlyzer.com/companies/arquiconsult,Arquiconsult,http://www.arquiconsult.com,"A Arquiconsult é uma empresa de consultoria de sistemas de informação, assente em tecnologias Microsoft.",51-200,2.5,1.0,5.0,14.0,7.0,Consultoria & Outsourcing IT,50,42,50,42,42,28,33.0,1060 - 1260,08:20,50,72,Híbrido,1060,1260,1160.0,500
https://pt.teamlyzer.com/companies/7graus,7Graus,https://www.7graus.com/,"Na 7Graus criamos e distribuímos conteúdos gratuitos para ajudar a melhorar a vida das pessoas em todo o mundo.

Criada em 2004, constituída por uma equipa com vasta experiência em Internet, a 7Graus alia fortes competências técnicas a conteúdos atrativos, antecipando tendências e criando uma rede com alguns dos websites mais populares da Península Ibérica e da América Latina.",11-50,2.9,1.0,5.0,10.0,3.0,Tecnologia da Informação,85,64,64,85,75,45,100.0,1733 - 1933,08:00,100,60,Híbrido,1733,1933,1833.0,480
https://pt.teamlyzer.com/companies/nexllence-powered-by-glintt,"Nexllence, powered by Glintt",https://www.nexllence.com/,"Promovemos a transformação das empresas e da sociedade através de soluções e serviços inovadores, colocando as pessoas no centro de tudo.",51-200,2.7,1.0,5.0,19.0,10.0,Tecnologia da Informação,72,56,48,53,42,56,75.0,1652 - 1852,07:48,50,120,Remote first,1652,1852,1752.0,468
https://pt.teamlyzer.com/companies/platforme,Platforme,https://www.platforme.com,"A Platforme é uma empresa tecnológica de produto fundada em 2015 que está atualmente numa missão de ajudar, através do seu software-as-a-service, as empresas a livrarem-se da necessidade de stock migrando para processos made-to-order que permitam escala na customização de produtos e coleções digitais.",11-50,3.1,1.0,5.0,18.0,5.0,Software House & Internet,80,80,80,58,80,67,100.0,1911 - 2111,08:00,100,60,Híbrido,1911,2111,2011.0,480
https://pt.teamlyzer.com/companies/skyline-communications,Skyline Communications,http://www.skyline.be/,"A Skyline Communications é líder mundial em soluções end-to-end multi-vendor de gestão de rede de software OSS para a transmissão, via satélite, por cabo, telecomunicações e indústria de mobile.",51-200,2.9,1.0,5.0,16.0,7.0,Telecomunicações & Eletrotécnica,82,53,60,50,57,45,83.0,2350 - 2550,08:00,100,300,Híbrido,2350,2550,2450.0,480
https://pt.teamlyzer.com/companies/caixa-agricola,Grupo Crédito Agrícola,https://www.creditoagricola.pt/,"O Grupo Crédito Agrícola é um grupo financeiro de âmbito nacional português, integrado por um vasto número de bancos locais – Caixas Agrícolas – e por empresas especializadas.",1001-5000,2.9,1.0,5.0,12.0,9.0,Banca & Serviços Financeiros,69,69,58,64,64,40,100.0,2500 - 2700,07:45,80,198,Escritório,2500,2700,2600.0,465
https://pt.teamlyzer.com/companies/itcenter,ITCenter,http://www.itcenter.com.pt,"A IT Center é uma empresa especializada em open source, oferecendo soluções avançadas e de baixo custo aos mais variados tipos de organizações. À vasta gama de soluções e serviços alia-se uma equipa com elevada experiência e know how, garantindo rentabilizar a sua ideia ou o seu negócio.",51-200,2.6,1.0,5.0,10.0,5.0,Tecnologia da Informação,64,64,64,64,42,33,100.0,1425 - 1625,08:00,25,52,Híbrido,1425,1625,1525.0,480
https://pt.teamlyzer.com/companies/landing-jobs,Landing.jobs,http://landing.jobs,"A jobbox.io é agora ""landing.jobs"". Somos um mercado de emprego para profissionais da área tecnológica com um toque humano. O nosso objetivo é sermos a referência de desenvolvimento de talento para os profissionais desta área - desafiando o status-quo do mercado de recrutamento tecnológico através da melhoria no matchmaking entre candidatos e empregadores.",11-50,2.3,1.0,5.0,14.0,6.0,Indústria & Serviços,48,53,32,37,42,22,25.0,933 - 1133,08:00,,45,Remote first,933,1133,1033.0,480
https://pt.teamlyzer.com/companies/innovagency,Innovagency,http://www.innovagency.com,"Desenvolvimento e comercialização de soluções informáticas e de automação. Combinamos competências estratégicas, de design e tecnologia. Consultoria estratégica para canais digitais. User experience & user interface. Desenvolvimento tecnológico",11-50,2.5,1.0,5.0,7.0,5.0,"Publicidade, Multimédia & Videojogos",71,35,35,50,42,33,66.0,1466 - 1666,08:00,,60,Híbrido,1466,1666,1566.0,480
https://pt.teamlyzer.com/companies/hitachi-digital-services,Hitachi Digital Services,https://hitachids.com/,"Somos uma equipe global de inovadores, co-criando soluções para desafios complexos. Em Portugal, oferecemos flexibilidade para nossos colaboradores trabalharem de qualquer lugar do país. Parte do grupo Hitachi, fundado em 1910 para melhorar vidas através da tecnologia. Se valoriza inovação e busca cumprir seu propósito, junte-se a nós. ",5001-10000,3.1,1.0,5.0,12.0,6.0,Consultoria & Outsourcing IT,85,42,57,57,57,52,100.0,2450 - 2650,07:50,100,180,Híbrido,2450,2650,2550.0,470
https://pt.teamlyzer.com/companies/stratio,Stratio Automotive,https://stratioautomotive.com/,"A Plataforma #1 de manutenção preditiva para frotas.
Prevenir Avarias. Reduzir Custos.
Eliminar Paragens Forçadas.",51-200,2.9,1.0,5.0,23.0,8.0,Tecnologia da Informação,79,48,64,48,52,45,57.0,2400 - 2600,08:12,100,210,Remote first,2400,2600,2500.0,492
https://pt.teamlyzer.com/companies/gls-portugal,GLS Portugal,https://gls-group.com/PT/pt/home,"A GLS Portugal é um dos principais fornecedores de Portugal no segmento de encomendas, com um prazo de entrega padrão de menos de 24h em todo o país. Com soluções de IT modernas e uma rede internacional consolidada, na GLS Portugal o nosso foco é a alta qualidade do nosso serviço, o que torna a colaboração com a GLS Portugal simples, segura e eficaz.",201-500,2.7,1.0,5.0,15.0,8.0,Indústria & Serviços,85,42,64,53,75,45,100.0,2925 - 3125,07:30,83,145,Escolha do trabalhador,2925,3125,3025.0,450
https://pt.teamlyzer.com/companies/banco-de-investimento-global,Banco BIG,http://www.big.pt,"O Banco BIG caracteriza-se por ser um banco essencialmente online, dedicado ao investimento que possui elevada robustez financeira e sólidos resultados.",201-500,2.5,1.0,5.0,19.0,8.0,Banca & Serviços Financeiros,50,42,46,25,46,45,33.0,2322 - 2522,08:05,,65,Escritório,2322,2522,2422.0,485
https://pt.teamlyzer.com/companies/hitachi-solutions,Hitachi Solutions,https://global.hitachi-solutions.com/,A Hitachi Solutions é uma empresa de consultoria e integradora de sistemas especializada em soluções inovadoras para grandes organizações dos sectores público e privado.,1001-5000,2.6,1.0,5.0,15.0,9.0,Tecnologia da Informação,60,47,47,42,51,33,80.0,1450 - 1650,07:54,75,90,Remote first,1450,1650,1550.0,474
https://pt.teamlyzer.com/companies/lidl,Lidl,http://empregos.lidl.pt,"O Lidl é uma rede de supermercados de origem alemã, presente em 30 países em todo o mundo. Foi fundada na Alemanha e tem forte presença em Portugal desde 1995.",+10000,2.5,1.0,5.0,8.0,4.0,Indústria & Serviços,42,35,50,35,42,22,0.0,1700 - 1900,08:20,100,180,Full remote,1700,1900,1800.0,500
https://pt.teamlyzer.com/companies/seedrs,Seedrs,http://www.seedrs.com,"A Seedrs é a plataforma líder na Europa para investir em novas empresas. Possibilitamos a qualquer pessoa investir nos negócios em que acredita, partilhando assim o seu sucesso, de um modo simples e totalmente online. Ao mesmo tempo permitimos a empreendedores angariar capital de uma forma eficiente recorrendo às suas redes de amigos, familiares e conhecidos, e a investidores privados.",11-50,3.0,1.0,5.0,5.0,3.0,Banca & Serviços Financeiros,85,78,71,64,64,0,66.0,1725 - 1925,07:50,,,Full remote,1725,1925,1825.0,470
https://pt.teamlyzer.com/companies/mosano,MOSANO,https://mosano.eu/,"MOSANO é uma empresa de desenvolvimento de software sediada em Matosinhos que fornece serviços completos de software personalizado, com foco na UI/UX, Web, e desenvolvimento de aplicações móveis.
",11-50,2.9,1.0,5.0,17.0,10.0,Software House & Internet,78,64,57,64,64,38,100.0,1422 - 1622,07:50,71,128,Remote first,1422,1622,1522.0,470
https://pt.teamlyzer.com/companies/dashlane,Dashlane,https://www.dashlane.com/pt,O Dashlane é um aplicativo que permite uma maneira simples e segura de armazenar e preencher senhas e informações pessoais.,51-200,2.9,1.0,5.0,15.0,7.0,Software House & Internet,75,64,75,53,64,45,100.0,2966 - 3166,08:00,60,90,Híbrido,2966,3166,3066.0,480
https://pt.teamlyzer.com/companies/the-loop-co,The Loop co.,https://www.theloop.pt/,"Na The Loop Company, acreditamos que as pessoas são nosso único património. Pretendemos atrair e reter talentos diferenciadores, independentemente das áreas de formação, e trabalhamos ligando as ambições individuais de cada um com os objectivos de médio e longo prazo de nossa instituição.",51-200,2.7,1.0,5.0,32.0,16.0,Software House & Internet,53,55,47,57,57,30,60.0,1123 - 1323,08:15,66,98,Híbrido,1123,1323,1223.0,495
https://pt.teamlyzer.com/companies/fuze,Fuze (8x8),https://www.fuze.com,"A Fuze, antigamente conhecida por ThinkingPhones, é uma plataforma de comunicações unificadas global, baseada na cloud. Tem a sua área de atuação focada em business VoIP, conferência, contact center e business intelligence.",501-1000,2.7,1.0,5.0,18.0,4.0,Software House & Internet,75,53,64,42,42,67,50.0,2600 - 2800,07:00,100,255,Full remote,2600,2800,2700.0,420
https://pt.teamlyzer.com/companies/banco-credibom,Banco Credibom,http://www.credibom.pt,"Integra um dos maiores grupos especializados no crédito ao consumo, o Credit Agricole Consumer Finance (grupo Credit Agricole), oferecendo as mais diversas soluções de crédito, indo assim ao encontro das necessidades e exigências dos clientes. 
Com empenho, rigor e competência estabelecemos relações de confiança, criando soluções de crédito que permitem realizar projetos e concretizar os seus desejos.",201-500,2.5,1.0,5.0,5.0,2.0,Banca & Serviços Financeiros,42,53,53,21,42,0,50.0,1800 - 2000,10:30,,,Escritório,1800,2000,1900.0,630
https://pt.teamlyzer.com/companies/ericsson-portugal,Ericsson Portugal,http://www.ericsson.com/pt,"A Ericsson é um líder mundial num ambiente em rápida mudança da tecnologia de comunicações - fornecimento de equipamentos, software e serviços para permitir a transformação através da mobilidade.",+10000,2.9,1.0,5.0,8.0,1.0,Telecomunicações & Eletrotécnica,85,85,42,85,85,0,100.0,2221 - 2421,08:00,,,Híbrido,2221,2421,2321.0,480
https://pt.teamlyzer.com/companies/s21sec,S21sec,https://www.s21sec.com,"**Somos uma empresa líder em cibersegurança.** Com uma equipa de mais de **550 especialistas**, e com uma perspectiva 360º na prestação de serviços, com operações de **SOC Global** (Espanha, Portugal e Luxemburgo), **serviços de Inteligência** que trabalham diretamente com a EUROPOL e FBI, continuamos a crescer e a ser uma **referência na luta global contra o ciber crime.**",201-500,3.1,1.0,5.0,22.0,5.0,Tecnologia da Informação,77,68,64,55,60,0,100.0,1650 - 1850,08:00,,,Remote first,1650,1850,1750.0,480
https://pt.teamlyzer.com/companies/passio,Passio,https://www.passio-consulting.com/,"Consultora especializada em Business Intelligence, Data Warehousing Automation, Data Virtualization e Predictive Analytics, ajuda clientes e parceiros a transformar dados em informações valiosas para decisões mais eficazes. Com sucesso em +300 projetos, os padrões de qualidade e excelência resultam da combinação de valores, talento, ambição e profissionalismo do elemento mais importante: PESSOAS
",51-200,2.6,1.0,5.0,13.0,4.0,Consultoria & Outsourcing IT,42,42,42,42,42,45,100.0,,08:00,66,70,Depende do projeto / equipa,,,,480
https://pt.teamlyzer.com/companies/doutor-financas,Doutor Finanças,http://www.doutorfinancas.pt/,"O Doutor Finanças é uma fintech que ajuda anualmente mais de 100.000 clientes a tomar melhores decisões financeiras, principalmente nas áreas de crédito habitação, crédito consolidado e seguros. 

Somos o intermediário de crédito digital n.º1 em Portugal. O nosso ingrediente secreto? Uma experiência hiper-personalizada onde aliamos o poder da tecnologia e do toque humano.

",201-500,3.1,1.0,5.0,11.0,4.0,Banca & Serviços Financeiros,85,78,64,71,85,45,100.0,2166 - 2366,07:30,,80,Escolha do trabalhador,2166,2366,2266.0,450
https://pt.teamlyzer.com/companies/quantico-solutions,Quantico Solutions,https://www.quanticosolutions.com/,A Quantico Solutions desenvolve soluções tecnológicas que ajudam a melhorar a performance dos seus clientes,11-50,1.9,1.0,5.0,26.0,20.0,Consultoria & Outsourcing IT,31,23,36,23,23,48,0.0,1157 - 1357,09:41,28,135,Escritório,1157,1357,1257.0,581
https://pt.teamlyzer.com/companies/coverflex,Coverflex,https://www.coverflex.com/,"A Coverflex é a solução flexível para compensação, gestão de benefícios, descontos e seguros, ao mesmo tempo que torna mais fácil para empresas e pessoas tirar o máximo proveito do que obtêm.",11-50,3.1,1.0,5.0,12.0,6.0,Software House & Internet,68,68,68,77,77,45,100.0,3300 - 3500,08:06,100,30,Full remote,3300,3500,3400.0,486
https://pt.teamlyzer.com/companies/hexis-technology-hub,Hexis Technology Hub,https://hexis-hub.com,"""Hexis"" significa um arranjo de peças para trazer excelência, e é exactamente isso que fazemos! Ao integrar dinamicamente a melhor tecnologia, com o melhor talento e os processos certos, elevamos a fasquia no desenvolvimento de software. 👨💻

Com tecnologia de ponta, o nosso escritório é infundido de alta energia e paixão por tudo o que fazemos. O nearshoring nunca mais será o mesmo! 😎",51-200,3.3,1.0,5.0,27.0,12.0,Tecnologia da Informação,77,66,62,68,68,45,90.0,2016 - 2216,07:42,50,110,Híbrido,2016,2216,2116.0,462
